instr_Loop.thisRepN,instr_Loop.thisTrialN,instr_Loop.thisN,instr_Loop.thisIndex,instr_Loop.ran,instructionImage,time,age,sex (female/male),order,date,expName,psychopyVersion,OS,frameRate,struc_judge_respond.keys,struc_judge_respond.corr,dual_respond.keys,dual_respond.corr,dual_respond.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim1,stim2,isAnyChange,corrAns,struc_judge_respond.rt,selectBlock.thisRepN,selectBlock.thisTrialN,selectBlock.thisN,selectBlock.thisIndex,selectBlock.ran,condsFile,condsImage,remaining,connected,dimensionality
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.83401,0,19,19,23,1,Stimuli/testStimuliSquare/6u_s_24_s_2D.png,Stimuli/testStimuliSquare/6u_d_24_s_2D.png,1,1,0.99329,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.65128,0,20,20,9,1,Stimuli/testStimuliSquare/6u_s_23_2D.png,Stimuli/testStimuliSquare/6u_d_23_2D.png,1,1,0.856075,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.95086,0,21,21,1,1,Stimuli/testStimuliSquare/6u_s_19_2D.png,Stimuli/testStimuliSquare/6u_d_19_2D.png,1,1,0.639755,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.841285,0,22,22,21,1,Stimuli/testStimuliSquare/6u_s_23_s_2D.png,Stimuli/testStimuliSquare/6u_d_23_s_2D.png,1,1,1.131265,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.54093,0,23,23,14,1,Stimuli/testStimuliSquare/6u_s_20_s_2D.png,Stimuli/testStimuliSquare/6u_s_20_s_2D.png,0,9,0.76907,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,3,3,3,1,Stimuli/trialListSquares4.xlsx,Instructions/instr_18.png,Progress: 48 of 192 trials completed,,
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.61738,0,0,0,1,1,Stimuli/testStimuliCube/6u_s_7.png,Stimuli/testStimuliCube/6u_d_7.png,1,1,1.167475,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.603595,0,1,1,15,1,Stimuli/testStimuliCube/6u_s_8_s.png,Stimuli/testStimuliCube/6u_d_8_s.png,1,1,1.04463,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.473405,0,2,2,18,1,Stimuli/testStimuliCube/6u_s_10_s.png,Stimuli/testStimuliCube/6u_s_10_s.png,0,9,0.837575,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.217615,0,3,3,7,1,Stimuli/testStimuliCube/6u_s_10.png,Stimuli/testStimuliCube/6u_d_10.png,1,1,0.90586,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.671755,0,4,4,14,1,Stimuli/testStimuliCube/6u_s_8_s.png,Stimuli/testStimuliCube/6u_s_8_s.png,0,9,0.687555,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.432705,0,5,5,16,1,Stimuli/testStimuliCube/6u_s_9_s.png,Stimuli/testStimuliCube/6u_s_9_s.png,0,9,0.74082,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.38318,0,6,6,2,1,Stimuli/testStimuliCube/6u_s_8.png,Stimuli/testStimuliCube/6u_s_8.png,0,9,0.709225,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.70015,0,7,7,6,1,Stimuli/testStimuliCube/6u_s_10.png,Stimuli/testStimuliCube/6u_s_10.png,0,9,0.56859,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,0,9,1,0.639755,0,8,8,21,1,Stimuli/testStimuliCube/6u_s_11_s.png,Stimuli/testStimuliCube/6u_d_11_s.png,1,1,0.857105,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.936395,0,9,9,3,1,Stimuli/testStimuliCube/6u_s_8.png,Stimuli/testStimuliCube/6u_d_8.png,1,1,0.979515,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.60208,0,10,10,0,1,Stimuli/testStimuliCube/6u_s_7.png,Stimuli/testStimuliCube/6u_s_7.png,0,9,0.72066,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.90495,0,11,11,5,1,Stimuli/testStimuliCube/6u_s_9.png,Stimuli/testStimuliCube/6u_d_9.png,1,1,0.892255,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,0,1,1,0.702175,0,12,12,22,1,Stimuli/testStimuliCube/6u_s_12_s.png,Stimuli/testStimuliCube/6u_s_12_s.png,0,9,0.92276,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.67208,0,13,13,10,1,Stimuli/testStimuliCube/6u_s_12.png,Stimuli/testStimuliCube/6u_s_12.png,0,9,0.60279,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.7211,0,14,14,23,1,Stimuli/testStimuliCube/6u_s_12_s.png,Stimuli/testStimuliCube/6u_d_12_s.png,1,1,0.79076,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,0,1,0,2.904675,0,15,15,17,1,Stimuli/testStimuliCube/6u_s_9_s.png,Stimuli/testStimuliCube/6u_d_9_s.png,1,1,1.39902,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.823715,0,16,16,9,1,Stimuli/testStimuliCube/6u_s_11.png,Stimuli/testStimuliCube/6u_d_11.png,1,1,0.82767,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.47485,0,17,17,4,1,Stimuli/testStimuliCube/6u_s_9.png,Stimuli/testStimuliCube/6u_s_9.png,0,9,0.62337,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.784225,0,18,18,19,1,Stimuli/testStimuliCube/6u_s_10_s.png,Stimuli/testStimuliCube/6u_d_10_s.png,1,1,0.7596,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.850325,0,19,19,12,1,Stimuli/testStimuliCube/6u_s_7_s.png,Stimuli/testStimuliCube/6u_s_7_s.png,0,9,0.719035,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.90112,0,20,20,13,1,Stimuli/testStimuliCube/6u_s_7_s.png,Stimuli/testStimuliCube/6u_d_7_s.png,1,1,0.648185,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.519055,0,21,21,11,1,Stimuli/testStimuliCube/6u_s_12.png,Stimuli/testStimuliCube/6u_d_12.png,1,1,0.71022,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.45423,0,22,22,8,1,Stimuli/testStimuliCube/6u_s_11.png,Stimuli/testStimuliCube/6u_s_11.png,0,9,0.971835,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.469165,0,23,23,20,1,Stimuli/testStimuliCube/6u_s_11_s.png,Stimuli/testStimuliCube/6u_s_11_s.png,0,9,0.82443,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,4,4,4,1,Stimuli/trialListCubes2.xlsx,Instructions/instr_19.png,Progress: 72 of 192 trials completed,,
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.60563,0,0,0,3,1,Stimuli/testStimuliSquare/6u_s_14_2D.png,Stimuli/testStimuliSquare/6u_d_14_2D.png,1,1,0.633395,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.43323,0,1,1,20,1,Stimuli/testStimuliSquare/6u_s_17_s_2D.png,Stimuli/testStimuliSquare/6u_s_17_s_2D.png,0,9,0.58434,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,0,0.501105,0,2,2,15,1,Stimuli/testStimuliSquare/6u_s_14_s_2D.png,Stimuli/testStimuliSquare/6u_d_14_s_2D.png,1,1,0.58263,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,5.03454,0,3,3,14,1,Stimuli/testStimuliSquare/6u_s_14_s_2D.png,Stimuli/testStimuliSquare/6u_s_14_s_2D.png,0,9,0.70036,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.64996,0,4,4,0,1,Stimuli/testStimuliSquare/6u_s_13_2D.png,Stimuli/testStimuliSquare/6u_s_13_2D.png,0,9,0.6494,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.500995,0,5,5,22,1,Stimuli/testStimuliSquare/6u_s_18_s_2D.png,Stimuli/testStimuliSquare/6u_s_18_s_2D.png,0,9,0.72037,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,1.101085,0,6,6,10,1,Stimuli/testStimuliSquare/6u_s_18_2D.png,Stimuli/testStimuliSquare/6u_s_18_2D.png,0,9,0.699885,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,1.368175,0,7,7,12,1,Stimuli/testStimuliSquare/6u_s_13_s_2D.png,Stimuli/testStimuliSquare/6u_s_13_s_2D.png,0,9,0.655365,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.868485,0,8,8,19,1,Stimuli/testStimuliSquare/6u_s_16_s_2D.png,Stimuli/testStimuliSquare/6u_d_16_s_2D.png,1,1,0.598015,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.500635,0,9,9,1,1,Stimuli/testStimuliSquare/6u_s_13_2D.png,Stimuli/testStimuliSquare/6u_d_13_2D.png,1,1,0.708735,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,1.203775,0,10,10,11,1,Stimuli/testStimuliSquare/6u_s_18_2D.png,Stimuli/testStimuliSquare/6u_d_18_2D.png,1,1,0.76208,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.66455,0,11,11,23,1,Stimuli/testStimuliSquare/6u_s_18_s_2D.png,Stimuli/testStimuliSquare/6u_d_18_s_2D.png,1,1,0.61143,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,0,0.58747,0,12,12,17,1,Stimuli/testStimuliSquare/6u_s_15_s_2D.png,Stimuli/testStimuliSquare/6u_d_15_s_2D.png,1,1,0.531565,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.64991,0,13,13,21,1,Stimuli/testStimuliSquare/6u_s_17_s_2D.png,Stimuli/testStimuliSquare/6u_d_17_s_2D.png,1,1,0.714165,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,0,0.550485,0,14,14,16,1,Stimuli/testStimuliSquare/6u_s_15_s_2D.png,Stimuli/testStimuliSquare/6u_s_15_s_2D.png,0,9,0.587465,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.786395,0,15,15,2,1,Stimuli/testStimuliSquare/6u_s_14_2D.png,Stimuli/testStimuliSquare/6u_s_14_2D.png,0,9,0.80548,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.939715,0,16,16,4,1,Stimuli/testStimuliSquare/6u_s_15_2D.png,Stimuli/testStimuliSquare/6u_s_15_2D.png,0,9,0.60552,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.669335,0,17,17,7,1,Stimuli/testStimuliSquare/6u_s_16_2D.png,Stimuli/testStimuliSquare/6u_d_16_2D.png,1,1,0.63121,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.784185,0,18,18,13,1,Stimuli/testStimuliSquare/6u_s_13_s_2D.png,Stimuli/testStimuliSquare/6u_d_13_s_2D.png,1,1,0.56106,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.6827,0,19,19,9,1,Stimuli/testStimuliSquare/6u_s_17_2D.png,Stimuli/testStimuliSquare/6u_d_17_2D.png,1,1,0.66889,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.40404,0,20,20,18,1,Stimuli/testStimuliSquare/6u_s_16_s_2D.png,Stimuli/testStimuliSquare/6u_s_16_s_2D.png,0,9,0.704945,,,,,,,,,s,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,1.14967,0,21,21,5,1,Stimuli/testStimuliSquare/6u_s_15_2D.png,Stimuli/testStimuliSquare/6u_d_15_2D.png,1,1,0.49847,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.51793,0,22,22,8,1,Stimuli/testStimuliSquare/6u_s_17_2D.png,Stimuli/testStimuliSquare/6u_s_17_2D.png,0,9,0.685175,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.46879,0,23,23,6,1,Stimuli/testStimuliSquare/6u_s_16_2D.png,Stimuli/testStimuliSquare/6u_s_16_2D.png,0,9,0.52171,,,,,,,,,c,2D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,5,5,5,1,Stimuli/trialListSquares3.xlsx,Instructions/instr_18.png,Progress: 96 of 192 trials completed,,
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.53579,0,0,0,1,1,Stimuli/testStimuliCube/6u_s_13.png,Stimuli/testStimuliCube/6u_d_13.png,1,1,0.59593,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.53899,0,1,1,15,1,Stimuli/testStimuliCube/6u_s_14_s.png,Stimuli/testStimuliCube/6u_d_14_s.png,1,1,0.648755,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.43528,0,2,2,0,1,Stimuli/testStimuliCube/6u_s_13.png,Stimuli/testStimuliCube/6u_s_13.png,0,9,0.615785,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.431955,0,3,3,13,1,Stimuli/testStimuliCube/6u_s_13_s.png,Stimuli/testStimuliCube/6u_d_13_s.png,1,1,0.580655,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.588515,0,4,4,10,1,Stimuli/testStimuliCube/6u_s_18.png,Stimuli/testStimuliCube/6u_s_18.png,0,9,0.718525,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.065715,0,5,5,11,1,Stimuli/testStimuliCube/6u_s_18.png,Stimuli/testStimuliCube/6u_d_18.png,1,1,0.60968,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.58387,0,6,6,2,1,Stimuli/testStimuliCube/6u_s_14.png,Stimuli/testStimuliCube/6u_s_14.png,0,9,0.634545,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.767205,0,7,7,3,1,Stimuli/testStimuliCube/6u_s_14.png,Stimuli/testStimuliCube/6u_d_14.png,1,1,0.527585,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.51916,0,8,8,22,1,Stimuli/testStimuliCube/6u_s_18_s.png,Stimuli/testStimuliCube/6u_s_18_s.png,0,9,0.697325,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.56935,0,9,9,14,1,Stimuli/testStimuliCube/6u_s_14_s.png,Stimuli/testStimuliCube/6u_s_14_s.png,0,9,0.65339,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.804085,0,10,10,17,1,Stimuli/testStimuliCube/6u_s_15_s.png,Stimuli/testStimuliCube/6u_d_15_s.png,1,1,0.548345,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.438985,0,11,11,21,1,Stimuli/testStimuliCube/6u_s_17_s.png,Stimuli/testStimuliCube/6u_d_17_s.png,1,1,0.5805,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.59088,0,12,12,7,1,Stimuli/testStimuliCube/6u_s_16.png,Stimuli/testStimuliCube/6u_d_16.png,1,1,0.591845,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.800935,0,13,13,18,1,Stimuli/testStimuliCube/6u_s_16_s.png,Stimuli/testStimuliCube/6u_s_16_s.png,0,9,0.687385,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.48909,0,14,14,12,1,Stimuli/testStimuliCube/6u_s_13_s.png,Stimuli/testStimuliCube/6u_s_13_s.png,0,9,0.606775,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.53697,0,15,15,4,1,Stimuli/testStimuliCube/6u_s_15.png,Stimuli/testStimuliCube/6u_s_15.png,0,9,0.522005,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.66881,0,16,16,20,1,Stimuli/testStimuliCube/6u_s_17_s.png,Stimuli/testStimuliCube/6u_s_17_s.png,0,9,0.67445,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.672815,0,17,17,19,1,Stimuli/testStimuliCube/6u_s_16_s.png,Stimuli/testStimuliCube/6u_d_16_s.png,1,1,0.54845,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.468015,0,18,18,9,1,Stimuli/testStimuliCube/6u_s_17.png,Stimuli/testStimuliCube/6u_d_17.png,1,1,0.622645,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.53486,0,19,19,8,1,Stimuli/testStimuliCube/6u_s_17.png,Stimuli/testStimuliCube/6u_s_17.png,0,9,0.57026,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.63583,0,20,20,23,1,Stimuli/testStimuliCube/6u_s_18_s.png,Stimuli/testStimuliCube/6u_d_18_s.png,1,1,0.563895,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.899105,0,21,21,5,1,Stimuli/testStimuliCube/6u_s_15.png,Stimuli/testStimuliCube/6u_d_15.png,1,1,0.565285,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.718675,0,22,22,6,1,Stimuli/testStimuliCube/6u_s_16.png,Stimuli/testStimuliCube/6u_s_16.png,0,9,0.70103,,,,,,,,,c,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.93431,0,23,23,16,1,Stimuli/testStimuliCube/6u_s_15_s.png,Stimuli/testStimuliCube/6u_s_15_s.png,0,9,0.70518,,,,,,,,,s,3D
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,6,6,6,1,Stimuli/trialListCubes3.xlsx,Instructions/instr_19.png,Progress: 120 of 192 trials completed,,
,,,,,,,20,female,B,2020-05-25_00h05.01.042,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.434325,0,0,0,17,1,Stimuli/testStimuliSquare/6u_s_9_s_2D.png,Stimuli/testStimuliSquare/6u_d_9_s_2D.png,1,1,0.565215,,,,,,,,,s,2D
