instr_Loop.thisRepN,instr_Loop.thisTrialN,instr_Loop.thisN,instr_Loop.thisIndex,instr_Loop.ran,instructionImage,time,age,sex (female/male),order,date,expName,psychopyVersion,OS,frameRate,struc_judge_respond.keys,struc_judge_respond.corr,dual_respond.keys,dual_respond.corr,dual_respond.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim1,stim2,isAnyChange,corrAns,struc_judge_respond.rt,selectBlock.thisRepN,selectBlock.thisTrialN,selectBlock.thisN,selectBlock.thisIndex,selectBlock.ran,condsFile,condsImage,remaining
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.52276,0,15,15,10,1,Stimuli/testStimuliCube/6u_s_12.png,Stimuli/testStimuliCube/6u_s_12.png,0,9,0.834525,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.70201,0,16,16,9,1,Stimuli/testStimuliCube/6u_s_11.png,Stimuli/testStimuliCube/6u_d_11.png,1,1,0.85749,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.82451,0,17,17,6,1,Stimuli/testStimuliCube/6u_s_10.png,Stimuli/testStimuliCube/6u_s_10.png,0,9,0.717565,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.56738,0,18,18,12,1,Stimuli/testStimuliCube/6u_s_7_s.png,Stimuli/testStimuliCube/6u_s_7_s.png,0,9,0.82184,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.917935,0,19,19,13,1,Stimuli/testStimuliCube/6u_s_7_s.png,Stimuli/testStimuliCube/6u_d_7_s.png,1,1,0.64976,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.7209,0,20,20,11,1,Stimuli/testStimuliCube/6u_s_12.png,Stimuli/testStimuliCube/6u_d_12.png,1,1,0.847385,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.854055,0,21,21,14,1,Stimuli/testStimuliCube/6u_s_8_s.png,Stimuli/testStimuliCube/6u_s_8_s.png,0,9,1.03841,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.467455,0,22,22,1,1,Stimuli/testStimuliCube/6u_s_7.png,Stimuli/testStimuliCube/6u_d_7.png,1,1,0.676425,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.440315,0,23,23,3,1,Stimuli/testStimuliCube/6u_s_8.png,Stimuli/testStimuliCube/6u_d_8.png,1,1,0.72596,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,4,4,4,1,Stimuli/trialListCubes2.xlsx,Instructions/instr_19.png,Progress: 72 of 192 trials completed
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,1.492555,0,0,0,7,1,Stimuli/testStimuliSquare/6u_s_16_2D.png,Stimuli/testStimuliSquare/6u_d_16_2D.png,1,1,0.796135,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,0,9,1,0.622825,0,1,1,2,1,Stimuli/testStimuliSquare/6u_s_14_2D.png,Stimuli/testStimuliSquare/6u_s_14_2D.png,0,9,1.143,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,0,9,1,0.73132,0,2,2,8,1,Stimuli/testStimuliSquare/6u_s_17_2D.png,Stimuli/testStimuliSquare/6u_s_17_2D.png,0,9,0.826785,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.498165,0,3,3,17,1,Stimuli/testStimuliSquare/6u_s_15_s_2D.png,Stimuli/testStimuliSquare/6u_d_15_s_2D.png,1,1,0.69863,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.434235,0,4,4,12,1,Stimuli/testStimuliSquare/6u_s_13_s_2D.png,Stimuli/testStimuliSquare/6u_s_13_s_2D.png,0,9,1.251475,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.35316,0,5,5,13,1,Stimuli/testStimuliSquare/6u_s_13_s_2D.png,Stimuli/testStimuliSquare/6u_d_13_s_2D.png,1,1,0.74335,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.48499,0,6,6,4,1,Stimuli/testStimuliSquare/6u_s_15_2D.png,Stimuli/testStimuliSquare/6u_s_15_2D.png,0,9,0.883605,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.580295,0,7,7,11,1,Stimuli/testStimuliSquare/6u_s_18_2D.png,Stimuli/testStimuliSquare/6u_d_18_2D.png,1,1,1.369775,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,0,1,1,0.66206,0,8,8,1,1,Stimuli/testStimuliSquare/6u_s_13_2D.png,Stimuli/testStimuliSquare/6u_d_13_2D.png,1,1,0.904895,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.689335,0,9,9,15,1,Stimuli/testStimuliSquare/6u_s_14_s_2D.png,Stimuli/testStimuliSquare/6u_d_14_s_2D.png,1,1,0.749425,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.536865,0,10,10,23,1,Stimuli/testStimuliSquare/6u_s_18_s_2D.png,Stimuli/testStimuliSquare/6u_d_18_s_2D.png,1,1,1.132695,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.73819,0,11,11,20,1,Stimuli/testStimuliSquare/6u_s_17_s_2D.png,Stimuli/testStimuliSquare/6u_s_17_s_2D.png,0,9,0.808875,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.794125,0,12,12,9,1,Stimuli/testStimuliSquare/6u_s_17_2D.png,Stimuli/testStimuliSquare/6u_d_17_2D.png,1,1,0.880695,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.64313,0,13,13,19,1,Stimuli/testStimuliSquare/6u_s_16_s_2D.png,Stimuli/testStimuliSquare/6u_d_16_s_2D.png,1,1,0.695105,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.13071,0,14,14,3,1,Stimuli/testStimuliSquare/6u_s_14_2D.png,Stimuli/testStimuliSquare/6u_d_14_2D.png,1,1,0.61389,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.97183,0,15,15,5,1,Stimuli/testStimuliSquare/6u_s_15_2D.png,Stimuli/testStimuliSquare/6u_d_15_2D.png,1,1,0.749215,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.400765,0,16,16,22,1,Stimuli/testStimuliSquare/6u_s_18_s_2D.png,Stimuli/testStimuliSquare/6u_s_18_s_2D.png,0,9,0.79239,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.483495,0,17,17,6,1,Stimuli/testStimuliSquare/6u_s_16_2D.png,Stimuli/testStimuliSquare/6u_s_16_2D.png,0,9,0.739195,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.484285,0,18,18,14,1,Stimuli/testStimuliSquare/6u_s_14_s_2D.png,Stimuli/testStimuliSquare/6u_s_14_s_2D.png,0,9,1.02672,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.71098,0,19,19,10,1,Stimuli/testStimuliSquare/6u_s_18_2D.png,Stimuli/testStimuliSquare/6u_s_18_2D.png,0,9,0.905165,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.42092,0,20,20,0,1,Stimuli/testStimuliSquare/6u_s_13_2D.png,Stimuli/testStimuliSquare/6u_s_13_2D.png,0,9,0.780825,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.700965,0,21,21,18,1,Stimuli/testStimuliSquare/6u_s_16_s_2D.png,Stimuli/testStimuliSquare/6u_s_16_s_2D.png,0,9,0.740555,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,0,9,1,0.690495,0,22,22,21,1,Stimuli/testStimuliSquare/6u_s_17_s_2D.png,Stimuli/testStimuliSquare/6u_d_17_s_2D.png,1,1,0.607345,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.400515,0,23,23,16,1,Stimuli/testStimuliSquare/6u_s_15_s_2D.png,Stimuli/testStimuliSquare/6u_s_15_s_2D.png,0,9,0.70416,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,5,5,5,1,Stimuli/trialListSquares3.xlsx,Instructions/instr_18.png,Progress: 96 of 192 trials completed
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.725195,0,0,0,7,1,Stimuli/testStimuliCube/6u_s_16.png,Stimuli/testStimuliCube/6u_d_16.png,1,1,0.67565,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,0,9,1,0.6171,0,1,1,16,1,Stimuli/testStimuliCube/6u_s_15_s.png,Stimuli/testStimuliCube/6u_s_15_s.png,0,9,0.922565,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.466515,0,2,2,15,1,Stimuli/testStimuliCube/6u_s_14_s.png,Stimuli/testStimuliCube/6u_d_14_s.png,1,1,1.01976,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,0,1,1,1.817655,0,3,3,21,1,Stimuli/testStimuliCube/6u_s_17_s.png,Stimuli/testStimuliCube/6u_d_17_s.png,1,1,0.753275,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.447345,0,4,4,10,1,Stimuli/testStimuliCube/6u_s_18.png,Stimuli/testStimuliCube/6u_s_18.png,0,9,0.67921,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.476365,0,5,5,18,1,Stimuli/testStimuliCube/6u_s_16_s.png,Stimuli/testStimuliCube/6u_s_16_s.png,0,9,0.57728,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.53588,0,6,6,22,1,Stimuli/testStimuliCube/6u_s_18_s.png,Stimuli/testStimuliCube/6u_s_18_s.png,0,9,0.737725,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.45143,0,7,7,8,1,Stimuli/testStimuliCube/6u_s_17.png,Stimuli/testStimuliCube/6u_s_17.png,0,9,0.84387,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.439945,0,8,8,11,1,Stimuli/testStimuliCube/6u_s_18.png,Stimuli/testStimuliCube/6u_d_18.png,1,1,1.1348,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.40277,0,9,9,12,1,Stimuli/testStimuliCube/6u_s_13_s.png,Stimuli/testStimuliCube/6u_s_13_s.png,0,9,0.68018,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.588695,0,10,10,23,1,Stimuli/testStimuliCube/6u_s_18_s.png,Stimuli/testStimuliCube/6u_d_18_s.png,1,1,0.713135,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.288465,0,11,11,0,1,Stimuli/testStimuliCube/6u_s_13.png,Stimuli/testStimuliCube/6u_s_13.png,0,9,0.58907,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.52149,0,12,12,13,1,Stimuli/testStimuliCube/6u_s_13_s.png,Stimuli/testStimuliCube/6u_d_13_s.png,1,1,0.64842,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.569275,0,13,13,4,1,Stimuli/testStimuliCube/6u_s_15.png,Stimuli/testStimuliCube/6u_s_15.png,0,9,0.92886,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.30497,0,14,14,3,1,Stimuli/testStimuliCube/6u_s_14.png,Stimuli/testStimuliCube/6u_d_14.png,1,1,0.676085,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,0,1,1,0.552215,0,15,15,2,1,Stimuli/testStimuliCube/6u_s_14.png,Stimuli/testStimuliCube/6u_s_14.png,0,9,1.121485,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.502785,0,16,16,6,1,Stimuli/testStimuliCube/6u_s_16.png,Stimuli/testStimuliCube/6u_s_16.png,0,9,0.75226,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.99121,0,17,17,14,1,Stimuli/testStimuliCube/6u_s_14_s.png,Stimuli/testStimuliCube/6u_s_14_s.png,0,9,0.99496,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.43993,0,18,18,17,1,Stimuli/testStimuliCube/6u_s_15_s.png,Stimuli/testStimuliCube/6u_d_15_s.png,1,1,0.664195,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.453775,0,19,19,1,1,Stimuli/testStimuliCube/6u_s_13.png,Stimuli/testStimuliCube/6u_d_13.png,1,1,0.68467,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,1.1687,0,20,20,19,1,Stimuli/testStimuliCube/6u_s_16_s.png,Stimuli/testStimuliCube/6u_d_16_s.png,1,1,0.6374,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.424815,0,21,21,20,1,Stimuli/testStimuliCube/6u_s_17_s.png,Stimuli/testStimuliCube/6u_s_17_s.png,0,9,0.788085,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.49,0,22,22,9,1,Stimuli/testStimuliCube/6u_s_17.png,Stimuli/testStimuliCube/6u_d_17.png,1,1,0.64186,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.43749,0,23,23,5,1,Stimuli/testStimuliCube/6u_s_15.png,Stimuli/testStimuliCube/6u_d_15.png,1,1,0.54379,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,6,6,6,1,Stimuli/trialListCubes3.xlsx,Instructions/instr_19.png,Progress: 120 of 192 trials completed
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.786205,0,0,0,12,1,Stimuli/testStimuliSquare/6u_s_7_s_2D.png,Stimuli/testStimuliSquare/6u_s_7_s_2D.png,0,9,0.71251,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,0,1,1,0.78707,0,1,1,15,1,Stimuli/testStimuliSquare/6u_s_8_s_2D.png,Stimuli/testStimuliSquare/6u_d_8_s_2D.png,1,1,0.663545,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,0,1,1,0.667035,0,2,2,21,1,Stimuli/testStimuliSquare/6u_s_11_s_2D.png,Stimuli/testStimuliSquare/6u_d_11_s_2D.png,1,1,0.81928,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.86756,0,3,3,6,1,Stimuli/testStimuliSquare/6u_s_10_2D.png,Stimuli/testStimuliSquare/6u_s_10_2D.png,0,9,0.892925,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.58644,0,4,4,1,1,Stimuli/testStimuliSquare/6u_s_7_2D.png,Stimuli/testStimuliSquare/6u_d_7_2D.png,1,1,0.713655,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.49984,0,5,5,9,1,Stimuli/testStimuliSquare/6u_s_11_2D.png,Stimuli/testStimuliSquare/6u_d_11_2D.png,1,1,1.07253,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.3836,0,6,6,18,1,Stimuli/testStimuliSquare/6u_s_10_s_2D.png,Stimuli/testStimuliSquare/6u_s_10_s_2D.png,0,9,0.70465,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.06734,0,7,7,7,1,Stimuli/testStimuliSquare/6u_s_10_2D.png,Stimuli/testStimuliSquare/6u_d_10_2D.png,1,1,0.66548,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.67892,0,8,8,23,1,Stimuli/testStimuliSquare/6u_s_12_s_2D.png,Stimuli/testStimuliSquare/6u_d_12_s_2D.png,1,1,0.736105,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,1.043025,0,9,9,20,1,Stimuli/testStimuliSquare/6u_s_11_s_2D.png,Stimuli/testStimuliSquare/6u_s_11_s_2D.png,0,9,0.71069,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.52452,0,10,10,19,1,Stimuli/testStimuliSquare/6u_s_10_s_2D.png,Stimuli/testStimuliSquare/6u_d_10_s_2D.png,1,1,1.178465,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,0,9,1,0.473585,0,11,11,2,1,Stimuli/testStimuliSquare/6u_s_8_2D.png,Stimuli/testStimuliSquare/6u_s_8_2D.png,0,9,0.88306,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.60648,0,12,12,3,1,Stimuli/testStimuliSquare/6u_s_8_2D.png,Stimuli/testStimuliSquare/6u_d_8_2D.png,1,1,0.780265,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.500555,0,13,13,10,1,Stimuli/testStimuliSquare/6u_s_12_2D.png,Stimuli/testStimuliSquare/6u_s_12_2D.png,0,9,0.7845,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.549835,0,14,14,17,1,Stimuli/testStimuliSquare/6u_s_9_s_2D.png,Stimuli/testStimuliSquare/6u_d_9_s_2D.png,1,1,0.775485,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.87187,0,15,15,16,1,Stimuli/testStimuliSquare/6u_s_9_s_2D.png,Stimuli/testStimuliSquare/6u_s_9_s_2D.png,0,9,0.70506,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.5191,0,16,16,14,1,Stimuli/testStimuliSquare/6u_s_8_s_2D.png,Stimuli/testStimuliSquare/6u_s_8_s_2D.png,0,9,0.6263,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.448535,0,17,17,4,1,Stimuli/testStimuliSquare/6u_s_9_2D.png,Stimuli/testStimuliSquare/6u_s_9_2D.png,0,9,0.64964,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.53978,0,18,18,13,1,Stimuli/testStimuliSquare/6u_s_7_s_2D.png,Stimuli/testStimuliSquare/6u_d_7_s_2D.png,1,1,0.604115,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.535275,0,19,19,22,1,Stimuli/testStimuliSquare/6u_s_12_s_2D.png,Stimuli/testStimuliSquare/6u_s_12_s_2D.png,0,9,0.606785,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.74822,0,20,20,11,1,Stimuli/testStimuliSquare/6u_s_12_2D.png,Stimuli/testStimuliSquare/6u_d_12_2D.png,1,1,0.75073,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.48534,0,21,21,8,1,Stimuli/testStimuliSquare/6u_s_11_2D.png,Stimuli/testStimuliSquare/6u_s_11_2D.png,0,9,1.23793,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.43385,0,22,22,0,1,Stimuli/testStimuliSquare/6u_s_7_2D.png,Stimuli/testStimuliSquare/6u_s_7_2D.png,0,9,1.045975,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.37092,0,23,23,5,1,Stimuli/testStimuliSquare/6u_s_9_2D.png,Stimuli/testStimuliSquare/6u_d_9_2D.png,1,1,0.63373,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,7,7,7,1,Stimuli/trialListSquares2.xlsx,Instructions/instr_18.png,Progress: 144 of 192 trials completed
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.552865,0,0,0,1,1,Stimuli/testStimuliCube/6u_s_19.png,Stimuli/testStimuliCube/6u_d_19.png,1,1,0.72736,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.516345,0,1,1,16,1,Stimuli/testStimuliCube/6u_s_21_s.png,Stimuli/testStimuliCube/6u_s_21_s.png,0,9,0.46034,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.849975,0,2,2,13,1,Stimuli/testStimuliCube/6u_s_19_s.png,Stimuli/testStimuliCube/6u_d_19_s.png,1,1,0.59441,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.483765,0,3,3,12,1,Stimuli/testStimuliCube/6u_s_19_s.png,Stimuli/testStimuliCube/6u_s_19_s.png,0,9,0.98164,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,1.46687,0,4,4,14,1,Stimuli/testStimuliCube/6u_s_20_s.png,Stimuli/testStimuliCube/6u_s_20_s.png,0,9,0.625445,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.366905,0,5,5,0,1,Stimuli/testStimuliCube/6u_s_19.png,Stimuli/testStimuliCube/6u_s_19.png,0,9,0.54577,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.63315,0,6,6,22,1,Stimuli/testStimuliCube/6u_s_24_s.png,Stimuli/testStimuliCube/6u_s_24_s.png,0,9,0.674125,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.6002,0,7,7,5,1,Stimuli/testStimuliCube/6u_s_21.png,Stimuli/testStimuliCube/6u_d_21.png,1,1,0.734905,,,,,,,,
,,,,,,,18,Male,B,2020-05-02_00h24.32.457,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.561815,0,8,8,8,1,Stimuli/testStimuliCube/6u_s_23.png,Stimuli/testStimuliCube/6u_s_23.png,0,9,0.63593,,,,,,,,
