instr_Loop.thisRepN,instr_Loop.thisTrialN,instr_Loop.thisN,instr_Loop.thisIndex,instr_Loop.ran,instructionImage,time,age,sex (female/male),order,date,expName,psychopyVersion,OS,frameRate,struc_judge_respond.keys,struc_judge_respond.corr,dual_respond.keys,dual_respond.corr,dual_respond.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim1,stim2,isAnyChange,corrAns,struc_judge_respond.rt,selectBlock.thisRepN,selectBlock.thisTrialN,selectBlock.thisN,selectBlock.thisIndex,selectBlock.ran,condsFile,condsImage,remaining
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,2.72084,0,15,15,1,1,Stimuli/testStimuliSquare/6u_s_7_2D.png,Stimuli/testStimuliSquare/6u_d_7_2D.png,1,1,0.559745,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.568305,0,16,16,21,1,Stimuli/testStimuliSquare/6u_s_11_s_2D.png,Stimuli/testStimuliSquare/6u_d_11_s_2D.png,1,1,0.784305,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,0,1,1,4.505905,0,17,17,12,1,Stimuli/testStimuliSquare/6u_s_7_s_2D.png,Stimuli/testStimuliSquare/6u_s_7_s_2D.png,0,9,1.182645,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.45843,0,18,18,15,1,Stimuli/testStimuliSquare/6u_s_8_s_2D.png,Stimuli/testStimuliSquare/6u_d_8_s_2D.png,1,1,0.854085,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.495585,0,19,19,17,1,Stimuli/testStimuliSquare/6u_s_9_s_2D.png,Stimuli/testStimuliSquare/6u_d_9_s_2D.png,1,1,0.546585,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,0,1,1,1.01672,0,20,20,8,1,Stimuli/testStimuliSquare/6u_s_11_2D.png,Stimuli/testStimuliSquare/6u_s_11_2D.png,0,9,0.647985,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.301315,0,21,21,23,1,Stimuli/testStimuliSquare/6u_s_12_s_2D.png,Stimuli/testStimuliSquare/6u_d_12_s_2D.png,1,1,0.60011,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.64722,0,22,22,10,1,Stimuli/testStimuliSquare/6u_s_12_2D.png,Stimuli/testStimuliSquare/6u_s_12_2D.png,0,9,0.88501,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.43491,0,23,23,3,1,Stimuli/testStimuliSquare/6u_s_8_2D.png,Stimuli/testStimuliSquare/6u_d_8_2D.png,1,1,1.054065,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,4,4,4,1,Stimuli/trialListSquares2.xlsx,Instructions/instr_18.png,Progress: 72 of 192 trials completed
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.691435,0,0,0,9,1,Stimuli/testStimuliCube/6u_s_17.png,Stimuli/testStimuliCube/6u_d_17.png,1,1,0.668025,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,,0,1,1,1.05031,0,1,1,0,1,Stimuli/testStimuliCube/6u_s_13.png,Stimuli/testStimuliCube/6u_s_13.png,0,9,,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,0,1,1,1.33748,0,2,2,23,1,Stimuli/testStimuliCube/6u_s_18_s.png,Stimuli/testStimuliCube/6u_d_18_s.png,1,1,1.053425,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.71819,0,3,3,21,1,Stimuli/testStimuliCube/6u_s_17_s.png,Stimuli/testStimuliCube/6u_d_17_s.png,1,1,0.568065,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,2.626875,0,4,4,4,1,Stimuli/testStimuliCube/6u_s_15.png,Stimuli/testStimuliCube/6u_s_15.png,0,9,0.71711,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,0,1,1,1.44938,0,5,5,14,1,Stimuli/testStimuliCube/6u_s_14_s.png,Stimuli/testStimuliCube/6u_s_14_s.png,0,9,1.06868,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.7955,0,6,6,5,1,Stimuli/testStimuliCube/6u_s_15.png,Stimuli/testStimuliCube/6u_d_15.png,1,1,0.61803,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.55739,0,7,7,8,1,Stimuli/testStimuliCube/6u_s_17.png,Stimuli/testStimuliCube/6u_s_17.png,0,9,0.65063,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.8202,0,8,8,19,1,Stimuli/testStimuliCube/6u_s_16_s.png,Stimuli/testStimuliCube/6u_d_16_s.png,1,1,0.802445,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.68193,0,9,9,11,1,Stimuli/testStimuliCube/6u_s_18.png,Stimuli/testStimuliCube/6u_d_18.png,1,1,0.744765,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.569145,0,10,10,1,1,Stimuli/testStimuliCube/6u_s_13.png,Stimuli/testStimuliCube/6u_d_13.png,1,1,0.565145,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,0,9,1,2.54491,0,11,11,16,1,Stimuli/testStimuliCube/6u_s_15_s.png,Stimuli/testStimuliCube/6u_s_15_s.png,0,9,0.754855,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.87076,0,12,12,17,1,Stimuli/testStimuliCube/6u_s_15_s.png,Stimuli/testStimuliCube/6u_d_15_s.png,1,1,0.925645,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.958785,0,13,13,7,1,Stimuli/testStimuliCube/6u_s_16.png,Stimuli/testStimuliCube/6u_d_16.png,1,1,0.767205,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,0,1,1,0.98279,0,14,14,18,1,Stimuli/testStimuliCube/6u_s_16_s.png,Stimuli/testStimuliCube/6u_s_16_s.png,0,9,0.98603,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.66724,0,15,15,6,1,Stimuli/testStimuliCube/6u_s_16.png,Stimuli/testStimuliCube/6u_s_16.png,0,9,1.37149,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.73862,0,16,16,2,1,Stimuli/testStimuliCube/6u_s_14.png,Stimuli/testStimuliCube/6u_s_14.png,0,9,0.95019,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.700775,0,17,17,3,1,Stimuli/testStimuliCube/6u_s_14.png,Stimuli/testStimuliCube/6u_d_14.png,1,1,0.618205,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,1.096425,0,18,18,15,1,Stimuli/testStimuliCube/6u_s_14_s.png,Stimuli/testStimuliCube/6u_d_14_s.png,1,1,0.71897,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.591445,0,19,19,22,1,Stimuli/testStimuliCube/6u_s_18_s.png,Stimuli/testStimuliCube/6u_s_18_s.png,0,9,0.742545,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.851635,0,20,20,13,1,Stimuli/testStimuliCube/6u_s_13_s.png,Stimuli/testStimuliCube/6u_d_13_s.png,1,1,0.701205,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.61386,0,21,21,10,1,Stimuli/testStimuliCube/6u_s_18.png,Stimuli/testStimuliCube/6u_s_18.png,0,9,0.667195,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.56609,0,22,22,20,1,Stimuli/testStimuliCube/6u_s_17_s.png,Stimuli/testStimuliCube/6u_s_17_s.png,0,9,0.74088,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.620005,0,23,23,12,1,Stimuli/testStimuliCube/6u_s_13_s.png,Stimuli/testStimuliCube/6u_s_13_s.png,0,9,1.016825,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,5,5,5,1,Stimuli/trialListCubes3.xlsx,Instructions/instr_19.png,Progress: 96 of 192 trials completed
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.665235,0,0,0,11,1,Stimuli/testStimuliSquare/6u_s_18_2D.png,Stimuli/testStimuliSquare/6u_d_18_2D.png,1,1,0.636465,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.56277,0,1,1,17,1,Stimuli/testStimuliSquare/6u_s_15_s_2D.png,Stimuli/testStimuliSquare/6u_d_15_s_2D.png,1,1,0.733395,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.931935,0,2,2,20,1,Stimuli/testStimuliSquare/6u_s_17_s_2D.png,Stimuli/testStimuliSquare/6u_s_17_s_2D.png,0,9,0.71685,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,2.15602,0,3,3,21,1,Stimuli/testStimuliSquare/6u_s_17_s_2D.png,Stimuli/testStimuliSquare/6u_d_17_s_2D.png,1,1,0.532905,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,1.11968,0,4,4,2,1,Stimuli/testStimuliSquare/6u_s_14_2D.png,Stimuli/testStimuliSquare/6u_s_14_2D.png,0,9,0.6874,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,2.0346,0,5,5,16,1,Stimuli/testStimuliSquare/6u_s_15_s_2D.png,Stimuli/testStimuliSquare/6u_s_15_s_2D.png,0,9,0.85173,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,0,9,1,0.585615,0,6,6,6,1,Stimuli/testStimuliSquare/6u_s_16_2D.png,Stimuli/testStimuliSquare/6u_s_16_2D.png,0,9,0.535635,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.60305,0,7,7,9,1,Stimuli/testStimuliSquare/6u_s_17_2D.png,Stimuli/testStimuliSquare/6u_d_17_2D.png,1,1,0.837975,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,0,2.152065,0,8,8,8,1,Stimuli/testStimuliSquare/6u_s_17_2D.png,Stimuli/testStimuliSquare/6u_s_17_2D.png,0,9,0.62596,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.57096,0,9,9,0,1,Stimuli/testStimuliSquare/6u_s_13_2D.png,Stimuli/testStimuliSquare/6u_s_13_2D.png,0,9,0.511285,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,,0,1,1,1.13213,0,10,10,1,1,Stimuli/testStimuliSquare/6u_s_13_2D.png,Stimuli/testStimuliSquare/6u_d_13_2D.png,1,1,,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.842135,0,11,11,7,1,Stimuli/testStimuliSquare/6u_s_16_2D.png,Stimuli/testStimuliSquare/6u_d_16_2D.png,1,1,0.7381,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.467785,0,12,12,3,1,Stimuli/testStimuliSquare/6u_s_14_2D.png,Stimuli/testStimuliSquare/6u_d_14_2D.png,1,1,0.751425,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.509525,0,13,13,12,1,Stimuli/testStimuliSquare/6u_s_13_s_2D.png,Stimuli/testStimuliSquare/6u_s_13_s_2D.png,0,9,1.036325,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,1.38406,0,14,14,22,1,Stimuli/testStimuliSquare/6u_s_18_s_2D.png,Stimuli/testStimuliSquare/6u_s_18_s_2D.png,0,9,1.05388,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.60995,0,15,15,23,1,Stimuli/testStimuliSquare/6u_s_18_s_2D.png,Stimuli/testStimuliSquare/6u_d_18_s_2D.png,1,1,0.7561,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,1.107495,0,16,16,19,1,Stimuli/testStimuliSquare/6u_s_16_s_2D.png,Stimuli/testStimuliSquare/6u_d_16_s_2D.png,1,1,0.765915,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.7017,0,17,17,4,1,Stimuli/testStimuliSquare/6u_s_15_2D.png,Stimuli/testStimuliSquare/6u_s_15_2D.png,0,9,0.74909,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,1.073925,0,18,18,14,1,Stimuli/testStimuliSquare/6u_s_14_s_2D.png,Stimuli/testStimuliSquare/6u_s_14_s_2D.png,0,9,1.0327,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.562815,0,19,19,10,1,Stimuli/testStimuliSquare/6u_s_18_2D.png,Stimuli/testStimuliSquare/6u_s_18_2D.png,0,9,0.68846,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.01436,0,20,20,5,1,Stimuli/testStimuliSquare/6u_s_15_2D.png,Stimuli/testStimuliSquare/6u_d_15_2D.png,1,1,0.622035,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.729255,0,21,21,15,1,Stimuli/testStimuliSquare/6u_s_14_s_2D.png,Stimuli/testStimuliSquare/6u_d_14_s_2D.png,1,1,0.76121,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.684445,0,22,22,13,1,Stimuli/testStimuliSquare/6u_s_13_s_2D.png,Stimuli/testStimuliSquare/6u_d_13_s_2D.png,1,1,0.599675,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.51871,0,23,23,18,1,Stimuli/testStimuliSquare/6u_s_16_s_2D.png,Stimuli/testStimuliSquare/6u_s_16_s_2D.png,0,9,0.835685,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,6,6,6,1,Stimuli/trialListSquares3.xlsx,Instructions/instr_18.png,Progress: 120 of 192 trials completed
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,0,1,1,0.94555,0,0,0,23,1,Stimuli/testStimuliCube/6u_s_12_s.png,Stimuli/testStimuliCube/6u_d_12_s.png,1,1,0.935095,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,0,9,1,0.596315,0,1,1,20,1,Stimuli/testStimuliCube/6u_s_11_s.png,Stimuli/testStimuliCube/6u_s_11_s.png,0,9,0.73752,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.42344,0,2,2,14,1,Stimuli/testStimuliCube/6u_s_8_s.png,Stimuli/testStimuliCube/6u_s_8_s.png,0,9,0.520735,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.66726,0,3,3,21,1,Stimuli/testStimuliCube/6u_s_11_s.png,Stimuli/testStimuliCube/6u_d_11_s.png,1,1,0.684145,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,,0,1,1,0.968355,0,4,4,5,1,Stimuli/testStimuliCube/6u_s_9.png,Stimuli/testStimuliCube/6u_d_9.png,1,1,,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.829135,0,5,5,2,1,Stimuli/testStimuliCube/6u_s_8.png,Stimuli/testStimuliCube/6u_s_8.png,0,9,1.104255,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,1.15146,0,6,6,0,1,Stimuli/testStimuliCube/6u_s_7.png,Stimuli/testStimuliCube/6u_s_7.png,0,9,0.81506,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.842045,0,7,7,7,1,Stimuli/testStimuliCube/6u_s_10.png,Stimuli/testStimuliCube/6u_d_10.png,1,1,0.647085,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,0,0.7197,0,8,8,19,1,Stimuli/testStimuliCube/6u_s_10_s.png,Stimuli/testStimuliCube/6u_d_10_s.png,1,1,0.8531,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.81959,0,9,9,1,1,Stimuli/testStimuliCube/6u_s_7.png,Stimuli/testStimuliCube/6u_d_7.png,1,1,0.556785,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.8449,0,10,10,22,1,Stimuli/testStimuliCube/6u_s_12_s.png,Stimuli/testStimuliCube/6u_s_12_s.png,0,9,0.77595,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.681755,0,11,11,9,1,Stimuli/testStimuliCube/6u_s_11.png,Stimuli/testStimuliCube/6u_d_11.png,1,1,0.79918,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.294185,0,12,12,15,1,Stimuli/testStimuliCube/6u_s_8_s.png,Stimuli/testStimuliCube/6u_d_8_s.png,1,1,0.760145,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.501325,0,13,13,12,1,Stimuli/testStimuliCube/6u_s_7_s.png,Stimuli/testStimuliCube/6u_s_7_s.png,0,9,1.178605,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.603155,0,14,14,3,1,Stimuli/testStimuliCube/6u_s_8.png,Stimuli/testStimuliCube/6u_d_8.png,1,1,0.63332,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.50064,0,15,15,6,1,Stimuli/testStimuliCube/6u_s_10.png,Stimuli/testStimuliCube/6u_s_10.png,0,9,0.686155,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.1522,0,16,16,17,1,Stimuli/testStimuliCube/6u_s_9_s.png,Stimuli/testStimuliCube/6u_d_9_s.png,1,1,0.713295,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.75054,0,17,17,16,1,Stimuli/testStimuliCube/6u_s_9_s.png,Stimuli/testStimuliCube/6u_s_9_s.png,0,9,0.84417,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.63451,0,18,18,11,1,Stimuli/testStimuliCube/6u_s_12.png,Stimuli/testStimuliCube/6u_d_12.png,1,1,0.66784,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.621015,0,19,19,4,1,Stimuli/testStimuliCube/6u_s_9.png,Stimuli/testStimuliCube/6u_s_9.png,0,9,0.75061,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.787785,0,20,20,10,1,Stimuli/testStimuliCube/6u_s_12.png,Stimuli/testStimuliCube/6u_s_12.png,0,9,0.736465,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.971975,0,21,21,8,1,Stimuli/testStimuliCube/6u_s_11.png,Stimuli/testStimuliCube/6u_s_11.png,0,9,0.75253,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.639175,0,22,22,18,1,Stimuli/testStimuliCube/6u_s_10_s.png,Stimuli/testStimuliCube/6u_s_10_s.png,0,9,0.83166,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,1.136595,0,23,23,13,1,Stimuli/testStimuliCube/6u_s_7_s.png,Stimuli/testStimuliCube/6u_d_7_s.png,1,1,0.92441,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,7,7,7,1,Stimuli/trialListCubes2.xlsx,Instructions/instr_19.png,Progress: 144 of 192 trials completed
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.843465,0,0,0,19,1,Stimuli/testStimuliSquare/6u_s_22_s_2D.png,Stimuli/testStimuliSquare/6u_d_22_s_2D.png,1,1,0.6054,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.74466,0,1,1,21,1,Stimuli/testStimuliSquare/6u_s_23_s_2D.png,Stimuli/testStimuliSquare/6u_d_23_s_2D.png,1,1,0.505075,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,1.088385,0,2,2,12,1,Stimuli/testStimuliSquare/6u_s_19_s_2D.png,Stimuli/testStimuliSquare/6u_s_19_s_2D.png,0,9,0.825625,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,,0,1,1,1.664735,0,3,3,14,1,Stimuli/testStimuliSquare/6u_s_20_s_2D.png,Stimuli/testStimuliSquare/6u_s_20_s_2D.png,0,9,,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.68557,0,4,4,2,1,Stimuli/testStimuliSquare/6u_s_20_2D.png,Stimuli/testStimuliSquare/6u_s_20_2D.png,0,9,0.845655,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.850425,0,5,5,0,1,Stimuli/testStimuliSquare/6u_s_19_2D.png,Stimuli/testStimuliSquare/6u_s_19_2D.png,0,9,0.659975,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,0,1.668725,0,6,6,18,1,Stimuli/testStimuliSquare/6u_s_22_s_2D.png,Stimuli/testStimuliSquare/6u_s_22_s_2D.png,0,9,0.902975,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.612685,0,7,7,7,1,Stimuli/testStimuliSquare/6u_s_22_2D.png,Stimuli/testStimuliSquare/6u_d_22_2D.png,1,1,0.91907,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.913145,0,8,8,9,1,Stimuli/testStimuliSquare/6u_s_23_2D.png,Stimuli/testStimuliSquare/6u_d_23_2D.png,1,1,0.756925,,,,,,,,
,,,,,,,19,female,A,2020-05-01_07h20.29.551,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,1.322405,0,9,9,20,1,Stimuli/testStimuliSquare/6u_s_23_s_2D.png,Stimuli/testStimuliSquare/6u_s_23_s_2D.png,0,9,0.84264,,,,,,,,
