instr_Loop.thisRepN,instr_Loop.thisTrialN,instr_Loop.thisN,instr_Loop.thisIndex,instr_Loop.ran,instructionImage,time,age,sex (female/male),order,date,expName,psychopyVersion,OS,frameRate,struc_judge_respond.keys,struc_judge_respond.corr,dual_respond.keys,dual_respond.corr,dual_respond.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim1,stim2,isAnyChange,corrAns,struc_judge_respond.rt,selectBlock.thisRepN,selectBlock.thisTrialN,selectBlock.thisN,selectBlock.thisIndex,selectBlock.ran,condsFile,condsImage,remaining
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.51393,0,14,14,10,1,Stimuli/testStimuliSquare/6u_s_24_2D.png,Stimuli/testStimuliSquare/6u_s_24_2D.png,0,9,0.680565,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,2.756745,0,15,15,6,1,Stimuli/testStimuliSquare/6u_s_22_2D.png,Stimuli/testStimuliSquare/6u_s_22_2D.png,0,9,0.592475,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.559175,0,16,16,22,1,Stimuli/testStimuliSquare/6u_s_24_s_2D.png,Stimuli/testStimuliSquare/6u_s_24_s_2D.png,0,9,0.49116,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,1,0,1,1,1.309125,0,17,17,0,1,Stimuli/testStimuliSquare/6u_s_19_2D.png,Stimuli/testStimuliSquare/6u_s_19_2D.png,0,9,0.606475,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,9,0,1,0,1.47125,0,18,18,9,1,Stimuli/testStimuliSquare/6u_s_23_2D.png,Stimuli/testStimuliSquare/6u_d_23_2D.png,1,1,0.710575,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.903245,0,19,19,19,1,Stimuli/testStimuliSquare/6u_s_22_s_2D.png,Stimuli/testStimuliSquare/6u_d_22_s_2D.png,1,1,0.55793,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.965455,0,20,20,7,1,Stimuli/testStimuliSquare/6u_s_22_2D.png,Stimuli/testStimuliSquare/6u_d_22_2D.png,1,1,0.54525,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,1,0,9,1,0.70321,0,21,21,14,1,Stimuli/testStimuliSquare/6u_s_20_s_2D.png,Stimuli/testStimuliSquare/6u_s_20_s_2D.png,0,9,0.5895,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.52671,0,22,22,16,1,Stimuli/testStimuliSquare/6u_s_21_s_2D.png,Stimuli/testStimuliSquare/6u_s_21_s_2D.png,0,9,0.893305,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.61916,0,23,23,5,1,Stimuli/testStimuliSquare/6u_s_21_2D.png,Stimuli/testStimuliSquare/6u_d_21_2D.png,1,1,0.528465,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,0,8,8,8,1,Stimuli/trialListSquares4.xlsx,Instructions/instr_17.png,Progress: 168 of 192 trials completed
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.98603,0,0,0,11,1,Stimuli/testStimuliCube/6u_s_6.png,Stimuli/testStimuliCube/6u_d_6.png,1,1,0.78166,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.850825,0,1,1,4,1,Stimuli/testStimuliCube/6u_s_3.png,Stimuli/testStimuliCube/6u_s_3.png,0,9,0.573975,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.550865,0,2,2,18,1,Stimuli/testStimuliCube/6u_s_4_s.png,Stimuli/testStimuliCube/6u_s_4_s.png,0,9,0.586925,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,1.066955,0,3,3,22,1,Stimuli/testStimuliCube/6u_s_6_s.png,Stimuli/testStimuliCube/6u_s_6_s.png,0,9,0.651415,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,0.7049,0,4,4,21,1,Stimuli/testStimuliCube/6u_s_5_s.png,Stimuli/testStimuliCube/6u_d_5_s.png,1,1,0.663595,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,4.13796,0,5,5,17,1,Stimuli/testStimuliCube/6u_s_3_s.png,Stimuli/testStimuliCube/6u_d_3_s.png,1,1,0.498105,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.472,0,6,6,3,1,Stimuli/testStimuliCube/6u_s_2.png,Stimuli/testStimuliCube/6u_d_2.png,1,1,0.54596,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,1,3.21866,0,7,7,7,1,Stimuli/testStimuliCube/6u_s_4.png,Stimuli/testStimuliCube/6u_d_4.png,1,1,0.617535,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,1.63593,0,8,8,0,1,Stimuli/testStimuliCube/6u_s_1.png,Stimuli/testStimuliCube/6u_s_1.png,0,9,0.83886,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.672515,0,9,9,13,1,Stimuli/testStimuliCube/6u_s_1_s.png,Stimuli/testStimuliCube/6u_d_1_s.png,1,1,0.45128,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,1,0,1,1,0.56861,0,10,10,14,1,Stimuli/testStimuliCube/6u_s_2_s.png,Stimuli/testStimuliCube/6u_s_2_s.png,0,9,0.674555,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,0.8091,0,11,11,23,1,Stimuli/testStimuliCube/6u_s_6_s.png,Stimuli/testStimuliCube/6u_d_6_s.png,1,1,0.626015,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,1,1,9,0,3.027485,0,12,12,1,1,Stimuli/testStimuliCube/6u_s_1.png,Stimuli/testStimuliCube/6u_d_1.png,1,1,0.46438,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,0,4.23775,0,13,13,19,1,Stimuli/testStimuliCube/6u_s_4_s.png,Stimuli/testStimuliCube/6u_d_4_s.png,1,1,0.584055,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.554825,0,14,14,6,1,Stimuli/testStimuliCube/6u_s_4.png,Stimuli/testStimuliCube/6u_s_4.png,0,9,0.67417,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,1.009555,0,15,15,8,1,Stimuli/testStimuliCube/6u_s_5.png,Stimuli/testStimuliCube/6u_s_5.png,0,9,0.667875,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,0,0.573195,0,16,16,20,1,Stimuli/testStimuliCube/6u_s_5_s.png,Stimuli/testStimuliCube/6u_s_5_s.png,0,9,0.757615,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,1.759605,0,17,17,16,1,Stimuli/testStimuliCube/6u_s_3_s.png,Stimuli/testStimuliCube/6u_s_3_s.png,0,9,0.46549,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,1,1,1,1,1.80323,0,18,18,15,1,Stimuli/testStimuliCube/6u_s_2_s.png,Stimuli/testStimuliCube/6u_d_2_s.png,1,1,0.74125,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,9,0,1,1,0.894345,0,19,19,9,1,Stimuli/testStimuliCube/6u_s_5.png,Stimuli/testStimuliCube/6u_d_5.png,1,1,0.69393,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,1.41063,0,20,20,10,1,Stimuli/testStimuliCube/6u_s_6.png,Stimuli/testStimuliCube/6u_s_6.png,0,9,0.90637,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,9,1,1,1,0.533525,0,21,21,12,1,Stimuli/testStimuliCube/6u_s_1_s.png,Stimuli/testStimuliCube/6u_s_1_s.png,0,9,0.98149,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,9,1,9,1,0.922185,0,22,22,2,1,Stimuli/testStimuliCube/6u_s_2.png,Stimuli/testStimuliCube/6u_s_2.png,0,9,0.974675,,,,,,,,
,,,,,,,21,female,A,2020-04-26_22h42.10.058,Remembering_Displays,2020.1.2,MacIntel,60,9,0,9,1,1.203905,0,23,23,5,1,Stimuli/testStimuliCube/6u_s_3.png,Stimuli/testStimuliCube/6u_d_3.png,1,1,0.69403,,,,,,,,
